customer_id,line_id,product_type,agreement_number,eip_imei,usage_imei,imei_mismatch_flag,missing_usage_imei_flag,eip_mismatch_flag,upstream_friction_risk_flag,imei_anomaly_type
C0003196,LINE-000007548,voice,EIP-2354604978,128988685087973.0,300419862519051.0,1,0,0,1,imei_mismatch_swap
C0003202,LINE-000007560,voice,EIP-2369751647,746306411333729.0,420802877836715.0,1,0,0,1,imei_mismatch_swap
C0003202,LINE-000007562,voice,EIP-3202042677,420802877836715.0,746306411333729.0,1,0,0,1,imei_mismatch_swap
C0003204,LINE-000007568,5g_home_internet,EIP-9778141659,489558320486480.0,155378675987636.0,1,0,0,1,
C0003214,LINE-000007593,voice,EIP-3077976328,136220593590159.0,354126830430242.0,1,0,0,1,imei_mismatch_swap
C0003214,LINE-000007594,voice,EIP-3582158590,354126830430242.0,136220593590159.0,1,0,0,1,imei_mismatch_swap
C0003215,LINE-000007597,voice,EIP-6551682093,657318651032621.0,436089508801673.0,1,0,0,1,imei_mismatch_swap
C0003215,LINE-000007598,voice,EIP-1909249560,436089508801673.0,657318651032621.0,1,0,0,1,imei_mismatch_swap
C0003216,LINE-000007601,5g_home_internet,EIP-5004015309,827061947916141.0,735810281693492.0,1,0,0,1,
C0003218,LINE-000007606,voice,EIP-5677395815,964032826720872.0,172975003021631.0,1,0,0,1,
C0003230,LINE-000007636,voice,EIP-2407943397,517993133540838.0,423721418035121.0,1,0,0,1,
C0003235,LINE-000007650,voice,EIP-4026548269,902993141670196.0,317181101566680.0,1,0,0,1,
C0003255,LINE-000007695,5g_home_internet,EIP-8447111621,600525988424953.0,565414785550949.0,1,0,0,1,
C0003256,LINE-000007696,voice,EIP-1381888026,143156334647930.0,405268354027954.0,1,0,0,1,imei_mismatch_swap
C0003256,LINE-000007697,voice,EIP-3806570355,405268354027954.0,143156334647930.0,1,0,0,1,imei_mismatch_swap
C0003258,LINE-000007699,voice,EIP-2302377164,326545372819611.0,318868038215464.0,1,0,0,1,imei_mismatch_swap
C0003258,LINE-000007700,voice,EIP-9132814346,318868038215464.0,326545372819611.0,1,0,0,1,imei_mismatch_swap
C0003263,LINE-000007710,5g_home_internet,EIP-7881409040,13653384683522.0,627610849603511.0,1,0,0,1,
C0003264,LINE-000007712,voice,EIP-1108532050,43710669202991.0,319513809832306.0,1,0,0,1,imei_mismatch_swap
C0003264,LINE-000007715,voice,EIP-4517929051,319513809832306.0,43710669202991.0,1,0,0,1,imei_mismatch_swap
C0003265,LINE-000007717,voice,EIP-3786710585,485426199217614.0,596129108499958.0,1,0,0,1,
C0003265,LINE-000007718,voice,EIP-1438886383,524181362418493.0,485426199217614.0,1,0,0,1,
C0003266,LINE-000007725,5g_home_internet,EIP-5343386945,678877074164395.0,653655013006225.0,1,0,0,1,
C0003269,LINE-000007734,5g_home_internet,EIP-3799214989,617573269840780.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003273,LINE-000007742,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003282,LINE-000007761,voice,EIP-9399898496,8506252541880.0,724750296009342.0,1,0,0,1,imei_mismatch_swap
C0003282,LINE-000007763,voice,EIP-4639604108,724750296009342.0,8506252541880.0,1,0,0,1,imei_mismatch_swap
C0003290,LINE-000007786,voice,EIP-2265743559,205488410172312.0,131098121951553.0,1,0,0,1,
C0003298,LINE-000007800,5g_home_internet,EIP-7522071863,657472116805588.0,477499256011628.0,1,0,0,1,
C0003301,LINE-000007806,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003305,LINE-000007816,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003307,LINE-000007819,voice,EIP-9749578842,813694401603384.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003313,LINE-000007836,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003321,LINE-000007853,voice,EIP-2733581475,770523676253007.0,927344258838083.0,1,0,0,1,imei_mismatch_swap
C0003321,LINE-000007854,voice,EIP-1305439512,927344258838083.0,770523676253007.0,1,0,0,1,imei_mismatch_swap
C0003322,LINE-000007857,voice,EIP-7378878192,685227041868153.0,685227041868153.0,0,0,0,0,imei_mismatch_swap
C0003322,LINE-000007860,voice,EIP-7480082560,60442522115684.0,685227041868153.0,1,0,0,1,imei_mismatch_swap
C0003335,LINE-000007890,5g_home_internet,EIP-2057712501,58414019967205.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003342,LINE-000007904,voice,EIP-5396918660,220754976704324.0,42439648319504.0,1,0,0,1,
C0003342,LINE-000007906,voice,EIP-7400639321,284264096617148.0,42439648319504.0,1,0,0,1,
C0003345,LINE-000007911,voice,EIP-3749781347,376691671393519.0,97203114625185.0,1,0,0,1,
C0003357,LINE-000007941,5g_home_internet,EIP-8717527545,448120801381676.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003359,LINE-000007946,voice,EIP-4246217641,498966035664261.0,943767390855684.0,1,0,0,1,
C0003359,LINE-000007947,5g_home_internet,EIP-4219180578,528451958068360.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003364,LINE-000007954,voice,EIP-8918650563,520447397214064.0,548699672411664.0,1,0,0,1,imei_mismatch_swap
C0003364,LINE-000007955,voice,EIP-1475992359,548699672411664.0,520447397214064.0,1,0,0,1,imei_mismatch_swap
C0003365,LINE-000007957,voice,EIP-6529014805,430542322239452.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003367,LINE-000007963,5g_home_internet,EIP-7720891616,583085784368339.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003368,LINE-000007967,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003373,LINE-000007978,5g_home_internet,EIP-3363819551,710618039400333.0,463731275443027.0,1,0,0,1,
C0003375,LINE-000007983,voice,EIP-6143583209,65616014581640.0,812538855245056.0,1,0,0,1,
C0003376,LINE-000007985,voice,EIP-3529480936,346351371791091.0,331345451860061.0,1,0,0,1,imei_mismatch_swap
C0003376,LINE-000007986,voice,EIP-1783918010,331345451860061.0,346351371791091.0,1,0,0,1,imei_mismatch_swap
C0003378,LINE-000007991,voice,EIP-5139133837,543400469246211.0,251202950165093.0,1,0,0,1,imei_mismatch_swap
C0003378,LINE-000007993,voice,EIP-3381250266,251202950165093.0,543400469246211.0,1,0,0,1,imei_mismatch_swap
C0003383,LINE-000008001,voice,EIP-8875602640,789444142319375.0,787330719407230.0,1,0,0,1,imei_mismatch_swap
C0003383,LINE-000008002,voice,EIP-4936833525,787330719407230.0,789444142319375.0,1,0,0,1,imei_mismatch_swap
C0003395,LINE-000008032,voice,EIP-6399108377,943244700242876.0,910112561329527.0,1,0,0,1,
C0003408,LINE-000008061,voice,EIP-5484672384,241419478187598.0,482134655210033.0,1,0,0,1,imei_mismatch_swap
C0003408,LINE-000008062,voice,EIP-1364040445,482134655210033.0,241419478187598.0,1,0,0,1,imei_mismatch_swap
C0003409,LINE-000008063,voice,EIP-8486410987,2460349447118.0,471576609244671.0,1,0,0,1,imei_mismatch_swap
C0003409,LINE-000008064,voice,EIP-3823952893,471576609244671.0,2460349447118.0,1,0,0,1,imei_mismatch_swap
C0003419,LINE-000008083,voice,EIP-3552044902,862572492046426.0,916299492149909.0,1,0,0,1,imei_mismatch_swap
C0003419,LINE-000008084,voice,EIP-5691633012,916299492149909.0,862572492046426.0,1,0,0,1,imei_mismatch_swap
C0003423,LINE-000008092,voice,EIP-2877537110,826516596468310.0,901924621716028.0,1,0,0,1,
C0003427,LINE-000008103,voice,EIP-9041830634,889826751908553.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003433,LINE-000008113,voice,EIP-8880197108,530154211076244.0,192949410809664.0,1,0,0,1,imei_mismatch_swap
C0003433,LINE-000008115,voice,EIP-8159810321,192949410809664.0,530154211076244.0,1,0,0,1,imei_mismatch_swap
C0003438,LINE-000008125,voice,EIP-8615270024,938964196136286.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003438,LINE-000008126,voice,EIP-9515355914,163186269756090.0,938964196136286.0,1,0,0,1,
C0003444,LINE-000008143,voice,EIP-1162168252,637735279873559.0,541468780926042.0,1,0,0,1,imei_mismatch_swap
C0003444,LINE-000008145,voice,EIP-7625124811,541468780926042.0,637735279873559.0,1,0,0,1,imei_mismatch_swap
C0003448,LINE-000008153,voice,EIP-8869549742,814207522599201.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003454,LINE-000008163,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003459,LINE-000008175,voice,EIP-5549318253,808929177972406.0,332627610943774.0,1,0,0,1,
C0003468,LINE-000008194,voice,EIP-6200623777,751757794208966.0,895684619263504.0,1,0,0,1,imei_mismatch_swap
C0003468,LINE-000008195,voice,EIP-4550935516,895684619263504.0,751757794208966.0,1,0,0,1,imei_mismatch_swap
C0003471,LINE-000008202,5g_home_internet,EIP-8869271527,138845741576661.0,294618647568185.0,1,0,0,1,
C0003475,LINE-000008213,5g_home_internet,EIP-7135316687,16310989838995.0,183571994490451.0,1,0,0,1,
C0003491,LINE-000008252,voice,EIP-5578869354,434183333008560.0,1123716684852.0,1,0,0,1,
C0003497,LINE-000008267,voice,EIP-2672057707,668017662371879.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003502,LINE-000008283,voice,EIP-3992420861,137111734340456.0,326871334294389.0,1,0,0,1,
C0003504,LINE-000008286,voice,EIP-5104042649,847261034521891.0,841053941047307.0,1,0,0,1,
C0003507,LINE-000008296,voice,EIP-8504532126,527792471903327.0,100435715476591.0,1,0,0,1,
C0003514,LINE-000008313,voice,EIP-5566629951,585660435869893.0,876363854389755.0,1,0,0,1,imei_mismatch_swap
C0003514,LINE-000008314,voice,EIP-6134001459,496998791136247.0,585660435869893.0,1,0,0,1,imei_mismatch_swap
C0003518,LINE-000008327,voice,EIP-8562172218,838372465214634.0,110570662321202.0,1,0,0,1,
C0003528,LINE-000008345,voice,EIP-5102808486,922712861339868.0,518634873333520.0,1,0,0,1,imei_mismatch_swap
C0003528,LINE-000008346,voice,EIP-1080046359,518634873333520.0,922712861339868.0,1,0,0,1,imei_mismatch_swap
C0003536,LINE-000008365,voice,EIP-4396329627,416616601541648.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003538,LINE-000008368,voice,EIP-6685264191,828741670802749.0,806365926276342.0,1,0,0,1,imei_mismatch_swap
C0003538,LINE-000008369,voice,EIP-7351202365,806365926276342.0,828741670802749.0,1,0,0,1,imei_mismatch_swap
C0003541,LINE-000008374,voice,EIP-5016013814,450652512311284.0,683144755310022.0,1,0,0,1,
C0003541,LINE-000008375,5g_home_internet,EIP-3430632159,290766393391132.0,450652512311284.0,1,0,0,1,
C0003542,LINE-000008377,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003556,LINE-000008405,voice,EIP-7704228552,640427807981660.0,348924140057547.0,1,0,0,1,
C0003557,LINE-000008407,voice,EIP-8574246879,674237892149535.0,447102343839500.0,1,0,0,1,
C0003560,LINE-000008413,voice,EIP-4942343383,759917542901353.0,781170607421538.0,1,0,0,1,imei_mismatch_swap
C0003560,LINE-000008414,voice,EIP-8553474357,109623452547866.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003563,LINE-000008421,voice,EIP-3898352997,692419651634879.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003565,LINE-000008431,5g_home_internet,EIP-8639264050,784277658622008.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003572,LINE-000008445,5g_home_internet,EIP-5113063477,366726944601279.0,613808662975592.0,1,0,0,1,
C0003574,LINE-000008449,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003583,LINE-000008463,voice,EIP-9919179984,597513246668873.0,667523664686151.0,1,0,0,1,imei_mismatch_swap
C0003583,LINE-000008464,voice,EIP-1865162136,667523664686151.0,597513246668873.0,1,0,0,1,imei_mismatch_swap
C0003591,LINE-000008479,voice,EIP-9411821740,435590082214059.0,322258373181875.0,1,0,0,1,
C0003596,LINE-000008492,voice,EIP-4774566142,859514283335961.0,406569836560608.0,1,0,0,1,
C0003609,LINE-000008525,5g_home_internet,EIP-4406741634,224674756301816.0,14539476306424.0,1,0,0,1,
C0003611,LINE-000008528,voice,EIP-3541283303,532536840750060.0,428393661789576.0,1,0,0,1,
C0003614,LINE-000008534,voice,EIP-2163542924,851203885040980.0,481982650368459.0,1,0,0,1,imei_mismatch_swap
C0003614,LINE-000008535,voice,EIP-1920670200,481982650368459.0,851203885040980.0,1,0,0,1,imei_mismatch_swap
C0003615,LINE-000008538,voice,EIP-8770257525,315993240731232.0,221267516950023.0,1,0,0,1,imei_mismatch_swap
C0003615,LINE-000008539,voice,EIP-9559242565,221267516950023.0,315993240731232.0,1,0,0,1,imei_mismatch_swap
C0003619,LINE-000008545,voice,EIP-6317383962,686669389728042.0,603363118023292.0,1,0,0,1,imei_mismatch_swap
C0003619,LINE-000008546,voice,EIP-3988374920,603363118023292.0,686669389728042.0,1,0,0,1,imei_mismatch_swap
C0003622,LINE-000008551,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003622,LINE-000008553,5g_home_internet,EIP-7033826647,668228531706699.0,640038955472405.0,1,0,0,1,
C0003629,LINE-000008563,voice,EIP-1539595518,166818392757221.0,312541132929344.0,1,0,0,1,imei_mismatch_swap
C0003629,LINE-000008564,voice,EIP-9328901509,312541132929344.0,166818392757221.0,1,0,0,1,imei_mismatch_swap
C0003630,LINE-000008567,voice,EIP-6065070684,849817372577009.0,343475485726881.0,1,0,0,1,imei_mismatch_swap
C0003630,LINE-000008568,voice,EIP-7199523081,343475485726881.0,849817372577009.0,1,0,0,1,imei_mismatch_swap
C0003643,LINE-000008601,voice,EIP-5052519215,8380218823355.0,969691801718512.0,1,0,0,1,
C0003661,LINE-000008633,voice,EIP-7875776454,386881044539292.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003665,LINE-000008642,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003669,LINE-000008652,voice,EIP-8716645743,976393008197208.0,999748178157808.0,1,0,0,1,
C0003678,LINE-000008670,voice,EIP-6350994340,693996004065173.0,393851565654475.0,1,0,0,1,imei_mismatch_swap
C0003678,LINE-000008671,voice,EIP-1851365546,393851565654475.0,693996004065173.0,1,0,0,1,imei_mismatch_swap
C0003689,LINE-000008699,voice,EIP-1177403663,223842802545500.0,842673110542290.0,1,0,0,1,imei_mismatch_swap
C0003689,LINE-000008701,voice,EIP-9701960216,842673110542290.0,223842802545500.0,1,0,0,1,imei_mismatch_swap
C0003694,LINE-000008717,voice,EIP-2215201812,547551332499712.0,956742339544001.0,1,0,0,1,
C0003697,LINE-000008725,voice,EIP-4783194078,889072795127379.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003699,LINE-000008732,voice,EIP-2623542975,693922082606281.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003701,LINE-000008737,voice,EIP-9261957431,168669886124171.0,641264733664354.0,1,0,0,1,imei_mismatch_swap
C0003701,LINE-000008738,voice,EIP-1216041314,641264733664354.0,168669886124171.0,1,0,0,1,imei_mismatch_swap
C0003704,LINE-000008744,voice,EIP-6026358668,997974845971299.0,409602943212055.0,1,0,0,1,imei_mismatch_swap
C0003704,LINE-000008745,voice,EIP-9416315492,409602943212055.0,409602943212055.0,0,0,0,0,imei_mismatch_swap
C0003714,LINE-000008767,voice,EIP-9961854881,733110667302148.0,733110667302148.0,0,0,0,0,imei_mismatch_swap
C0003714,LINE-000008768,voice,EIP-6748005558,417493284685422.0,417493284685422.0,0,0,0,0,imei_mismatch_swap
C0003715,LINE-000008770,voice,EIP-9337786500,769806017970293.0,598917484257323.0,1,0,0,1,imei_mismatch_swap
C0003715,LINE-000008773,voice,EIP-1311910819,427923191703462.0,769806017970293.0,1,0,0,1,imei_mismatch_swap
C0003716,LINE-000008775,voice,EIP-5994752821,222394600272574.0,536935197648470.0,1,0,0,1,
C0003731,LINE-000008806,voice,EIP-8764203611,312209860972553.0,572128768211217.0,1,0,0,1,imei_mismatch_swap
C0003731,LINE-000008808,voice,EIP-5320177174,572128768211217.0,312209860972553.0,1,0,0,1,imei_mismatch_swap
C0003743,LINE-000008843,voice,EIP-6417508396,566251866435327.0,592227588386993.0,1,0,0,1,
C0003745,LINE-000008850,5g_home_internet,EIP-4894640087,897350206753098.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003748,LINE-000008856,voice,EIP-4669672453,342356900245743.0,113102048859054.0,1,0,0,1,imei_mismatch_swap
C0003748,LINE-000008857,voice,EIP-2943356563,113102048859054.0,342356900245743.0,1,0,0,1,imei_mismatch_swap
C0003756,LINE-000008875,voice,EIP-6870155674,61208870658441.0,648311488828935.0,1,0,0,1,
C0003759,LINE-000008882,voice,EIP-3888203386,122250309395819.0,210066583258974.0,1,0,0,1,imei_mismatch_swap
C0003759,LINE-000008884,voice,EIP-4503060188,210066583258974.0,122250309395819.0,1,0,0,1,imei_mismatch_swap
C0003772,LINE-000008918,voice,EIP-3359714003,852657308242274.0,952384829635502.0,1,0,0,1,
C0003773,LINE-000008923,5g_home_internet,EIP-6923171067,30694185741234.0,727799686856914.0,1,0,0,1,
C0003778,LINE-000008934,voice,EIP-6586447967,745658950851234.0,808248444105173.0,1,0,0,1,imei_mismatch_swap
C0003778,LINE-000008935,voice,EIP-2365026953,808248444105173.0,824048762327972.0,1,0,0,1,imei_mismatch_swap
C0003779,LINE-000008937,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003779,LINE-000008938,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003782,LINE-000008946,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003783,LINE-000008948,voice,EIP-4706690094,669270986600287.0,461520976238625.0,1,0,0,1,imei_mismatch_swap
C0003783,LINE-000008949,voice,EIP-6087050271,461520976238625.0,669270986600287.0,1,0,0,1,imei_mismatch_swap
C0003784,LINE-000008952,voice,EIP-3658434672,974713641366478.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003785,LINE-000008953,voice,EIP-8088914269,401367838642004.0,931206021765964.0,1,0,0,1,imei_mismatch_swap
C0003785,LINE-000008954,voice,EIP-7148075726,931206021765964.0,401367838642004.0,1,0,0,1,imei_mismatch_swap
C0003786,LINE-000008957,5g_home_internet,EIP-5527255763,1652589366820.0,49784976579813.0,1,0,0,1,
C0003787,LINE-000008960,5g_home_internet,EIP-1053749894,540004946705548.0,841828909095826.0,1,0,0,1,
C0003797,LINE-000008981,voice,EIP-3444578140,870071249344017.0,73048316404619.0,1,0,0,1,imei_mismatch_swap
C0003797,LINE-000008982,voice,EIP-2789438609,73048316404619.0,870071249344017.0,1,0,0,1,imei_mismatch_swap
C0003798,LINE-000008986,5g_home_internet,EIP-3284729583,336942165100189.0,79990924680601.0,1,0,0,1,
C0003808,LINE-000009009,5g_home_internet,EIP-8850795063,804152902695516.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003811,LINE-000009013,5g_home_internet,EIP-4281035451,324679035302773.0,914952097819597.0,1,0,0,1,
C0003812,LINE-000009015,voice,EIP-9074970662,42160992527992.0,285086815129083.0,1,0,0,1,
C0003842,LINE-000009087,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003854,LINE-000009114,voice,EIP-8210221252,511094789504244.0,491311507237530.0,1,0,0,1,imei_mismatch_swap
C0003854,LINE-000009115,voice,EIP-1340557744,491311507237530.0,511094789504244.0,1,0,0,1,imei_mismatch_swap
C0003858,LINE-000009121,voice,EIP-1811326314,868684077048274.0,576432477025464.0,1,0,0,1,imei_mismatch_swap
C0003858,LINE-000009122,voice,EIP-6366685612,576432477025464.0,868684077048274.0,1,0,0,1,imei_mismatch_swap
C0003861,LINE-000009129,voice,EIP-2012199726,75697735751994.0,99279157562978.0,1,0,0,1,imei_mismatch_swap
C0003861,LINE-000009130,voice,EIP-9199730300,99279157562978.0,75697735751994.0,1,0,0,1,imei_mismatch_swap
C0003874,LINE-000009164,voice,EIP-6242210481,247038726621351.0,156869499602845.0,1,0,0,1,
C0003887,LINE-000009186,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003912,LINE-000009245,voice,EIP-6946997706,74604776645537.0,4201036588860.0,1,0,0,1,
C0003919,LINE-000009260,voice,EIP-1151690070,558716923592465.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003921,LINE-000009264,voice,EIP-4856603685,598763942158183.0,90322489182908.0,1,0,0,1,
C0003923,LINE-000009269,voice,EIP-4392817924,146261851777538.0,603589924417062.0,1,0,0,1,
C0003930,LINE-000009283,voice,EIP-1787560815,951378706279451.0,695027142915091.0,1,0,0,1,
C0003933,LINE-000009290,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003941,LINE-000009312,5g_home_internet,EIP-1639240460,949225034691554.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003950,LINE-000009333,voice,EIP-6959767942,187797661862794.0,980406835302338.0,1,0,0,1,imei_mismatch_swap
C0003950,LINE-000009334,voice,EIP-9851290571,980406835302338.0,187797661862794.0,1,0,0,1,imei_mismatch_swap
C0003951,LINE-000009335,voice,EIP-4651111963,91735261299866.0,297605062187471.0,1,0,0,1,
C0003954,LINE-000009343,voice,EIP-1941872529,913057238843209.0,695547954033444.0,1,0,0,1,imei_mismatch_swap
C0003954,LINE-000009344,voice,EIP-5716654057,695547954033444.0,913057238843209.0,1,0,0,1,imei_mismatch_swap
C0003967,LINE-000009369,5g_home_internet,EIP-8134919214,566870030379631.0,228677673456324.0,1,0,0,1,
C0003968,LINE-000009371,voice,EIP-7239850827,128116033612467.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003969,LINE-000009372,voice,EIP-1928501898,840515158813126.0,,0,1,0,1,missing_usage_imei_capture_failure
C0003970,LINE-000009374,voice,EIP-3471280902,39061452845104.0,243958290626777.0,1,0,0,1,
C0003973,LINE-000009382,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0003974,LINE-000009385,voice,EIP-2159193513,416131142694975.0,749802293132745.0,1,0,0,1,imei_mismatch_swap
